Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Demand Forecast,Holiday/Promotion
2023-10-23,S003,P0019,Furniture,East,309,117,125.88,1
2023-10-23,S003,P0020,Clothing,North,431,103,115.78,0
2023-10-23,S004,P0001,Furniture,West,176,93,95.98,1
2023-10-23,S004,P0002,Groceries,South,187,176,174.57,0
2023-10-23,S004,P0003,Clothing,West,52,40,36.3,0
2023-10-23,S004,P0004,Electronics,East,185,121,130.57,0
2023-10-23,S004,P0005,Furniture,West,103,60,54.91,0
2023-10-23,S004,P0006,Electronics,West,427,264,271.01,0
2023-10-23,S004,P0007,Furniture,South,469,160,159.2,1
2023-10-23,S004,P0008,Clothing,West,299,132,131.96,0
2023-10-23,S004,P0009,Clothing,East,113,45,47.01,0
2023-10-23,S004,P0010,Groceries,East,280,29,36.63,0
2023-10-23,S004,P0011,Electronics,North,402,253,266.33,0
2023-10-23,S004,P0012,Electronics,South,158,152,164.44,1
2023-10-23,S004,P0013,Groceries,North,207,140,156.09,1
2023-10-23,S004,P0014,Electronics,East,288,222,219.17,0
2023-10-23,S004,P0015,Groceries,West,61,37,50.23,0
2023-10-23,S004,P0016,Toys,South,319,119,121.56,0
2023-10-23,S004,P0017,Electronics,West,481,296,294.85,0
2023-10-23,S004,P0018,Electronics,West,228,227,233.83,0
2023-10-23,S004,P0019,Groceries,East,474,34,37.29,0
2023-10-23,S004,P0020,Furniture,East,408,157,173.51,0
2023-10-23,S005,P0001,Furniture,West,51,38,31.97,1
2023-10-23,S005,P0002,Electronics,North,292,132,126.22,1
2023-10-23,S005,P0003,Clothing,West,338,179,178.33,0
2023-10-23,S005,P0004,Furniture,East,143,73,66.74,0
2023-10-23,S005,P0005,Clothing,East,388,56,60.98,1
2023-10-23,S005,P0006,Groceries,North,255,137,144.98,1
2023-10-23,S005,P0007,Groceries,South,466,187,198.58,1
2023-10-23,S005,P0008,Furniture,North,232,230,222.68,1
2023-10-23,S005,P0009,Furniture,South,106,23,15.0,0
2023-10-23,S005,P0010,Toys,South,430,186,192.64,0
2023-10-23,S005,P0011,Toys,South,212,144,134.36,1
2023-10-23,S005,P0012,Clothing,West,477,104,123.22,1
2023-10-23,S005,P0013,Electronics,West,140,52,44.61,0
2023-10-23,S005,P0014,Furniture,East,75,23,25.68,1
2023-10-23,S005,P0015,Toys,North,241,175,182.37,0
2023-10-23,S005,P0016,Electronics,North,87,25,29.9,1
2023-10-23,S005,P0017,Toys,West,371,229,222.29,1
2023-10-23,S005,P0018,Clothing,West,454,378,370.09,1
2023-10-23,S005,P0019,Toys,East,413,252,266.25,0
2023-10-23,S005,P0020,Electronics,South,345,56,63.28,0
2023-10-24,S001,P0001,Electronics,West,190,20,32.13,0
2023-10-24,S001,P0002,Toys,East,281,36,44.85,1
2023-10-24,S001,P0003,Clothing,North,272,272,282.56,0
2023-10-24,S001,P0004,Furniture,South,478,192,182.22,1
2023-10-24,S001,P0005,Clothing,North,274,254,255.03,0
2023-10-24,S001,P0006,Electronics,West,388,247,239.83,1
2023-10-24,S001,P0007,Electronics,West,138,138,133.88,0
2023-10-24,S001,P0008,Electronics,East,194,168,161.19,1
2023-10-24,S001,P0009,Electronics,South,389,7,-1.21,0
2023-10-24,S001,P0010,Toys,West,233,153,157.57,1
2023-10-24,S001,P0011,Groceries,East,316,83,102.47,0
2023-10-24,S001,P0012,Electronics,South,178,42,58.98,0
2023-10-24,S001,P0013,Clothing,South,362,118,114.92,0
2023-10-24,S001,P0014,Furniture,North,170,79,83.75,0
2023-10-24,S001,P0015,Groceries,East,405,40,52.66,1
2023-10-24,S001,P0016,Electronics,West,477,246,244.58,0
2023-10-24,S001,P0017,Electronics,North,114,49,39.2,0
2023-10-24,S001,P0018,Clothing,South,134,129,133.12,1
2023-10-24,S001,P0019,Toys,North,57,48,60.72,0
2023-10-24,S001,P0020,Toys,East,52,6,0.89,1
2023-10-24,S002,P0001,Toys,South,339,54,61.03,1
2023-10-24,S002,P0002,Clothing,East,180,92,94.76,1
2023-10-24,S002,P0003,Clothing,East,393,249,244.02,1
2023-10-24,S002,P0004,Electronics,South,336,279,298.58,0
2023-10-24,S002,P0005,Groceries,West,403,303,318.62,1
2023-10-24,S002,P0006,Toys,East,340,4,7.81,1
2023-10-24,S002,P0007,Toys,West,179,134,134.24,0
2023-10-24,S002,P0008,Electronics,North,225,138,139.31,1
2023-10-24,S002,P0009,Groceries,West,348,325,325.92,0
2023-10-24,S002,P0010,Electronics,North,239,92,102.16,0
2023-10-24,S002,P0011,Furniture,South,329,285,297.64,0
2023-10-24,S002,P0012,Furniture,South,302,277,277.34,0
2023-10-24,S002,P0013,Groceries,East,102,47,48.05,1
2023-10-24,S002,P0014,Furniture,North,132,44,61.47,1
2023-10-24,S002,P0015,Toys,South,456,203,215.54,0
2023-10-24,S002,P0016,Electronics,West,311,123,123.61,1
2023-10-24,S002,P0017,Electronics,North,285,120,117.62,1
2023-10-24,S002,P0018,Clothing,North,397,193,211.73,0
2023-10-24,S002,P0019,Toys,West,225,168,170.5,1
2023-10-24,S002,P0020,Electronics,West,335,121,125.31,0
2023-10-24,S003,P0001,Electronics,North,444,53,69.94,1
2023-10-24,S003,P0002,Groceries,East,428,196,196.14,0
2023-10-24,S003,P0003,Electronics,North,160,1,19.97,0
2023-10-24,S003,P0004,Furniture,South,149,4,17.62,0
2023-10-24,S003,P0005,Groceries,North,256,194,184.96,0
2023-10-24,S003,P0006,Electronics,North,496,342,351.42,0
2023-10-24,S003,P0007,Clothing,East,159,96,102.65,1
2023-10-24,S003,P0008,Toys,South,193,183,184.73,0
2023-10-24,S003,P0009,Electronics,South,494,346,345.65,1
2023-10-24,S003,P0010,Furniture,West,284,177,192.34,0
2023-10-24,S003,P0011,Electronics,South,66,20,38.87,0
2023-10-24,S003,P0012,Furniture,South,288,60,52.28,1
2023-10-24,S003,P0013,Clothing,West,80,64,72.59,1
2023-10-24,S003,P0014,Toys,East,75,24,14.86,0
2023-10-24,S003,P0015,Groceries,East,483,390,392.26,1
2023-10-24,S003,P0016,Toys,South,127,32,24.56,1
2023-10-24,S003,P0017,Electronics,East,379,103,105.12,1
2023-10-24,S003,P0018,Electronics,East,408,132,143.91,1
2023-10-24,S003,P0019,Electronics,West,126,73,87.19,1
2023-10-24,S003,P0020,Electronics,East,360,237,247.14,0
2023-10-24,S004,P0001,Electronics,South,133,49,50.71,0
2023-10-24,S004,P0002,Groceries,West,192,20,10.33,0
2023-10-24,S004,P0003,Toys,East,478,251,247.84,1
2023-10-24,S004,P0004,Toys,East,365,32,32.84,0
2023-10-24,S004,P0005,Groceries,East,451,64,61.04,0
2023-10-24,S004,P0006,Electronics,North,188,111,128.7,1
2023-10-24,S004,P0007,Clothing,West,405,41,33.56,1
2023-10-24,S004,P0008,Electronics,South,433,375,372.43,1
2023-10-24,S004,P0009,Furniture,East,401,362,364.53,1
2023-10-24,S004,P0010,Clothing,South,103,80,91.51,0
2023-10-24,S004,P0011,Furniture,South,300,283,277.92,0
2023-10-24,S004,P0012,Furniture,South,72,42,46.08,0
2023-10-24,S004,P0013,Groceries,North,273,208,201.47,0
2023-10-24,S004,P0014,Groceries,North,224,211,227.59,0
2023-10-24,S004,P0015,Groceries,West,411,93,92.91,1
2023-10-24,S004,P0016,Electronics,South,104,17,26.5,1
2023-10-24,S004,P0017,Furniture,West,392,232,247.9,0
2023-10-24,S004,P0018,Groceries,North,148,38,49.74,0
2023-10-24,S004,P0019,Groceries,South,324,79,95.28,1
2023-10-24,S004,P0020,Electronics,South,218,120,112.7,1
2023-10-24,S005,P0001,Groceries,East,95,59,65.92,1
2023-10-24,S005,P0002,Electronics,South,185,53,50.58,0
2023-10-24,S005,P0003,Electronics,West,293,50,68.92,1
2023-10-24,S005,P0004,Electronics,South,116,102,115.87,0
2023-10-24,S005,P0005,Toys,North,448,281,290.44,0
2023-10-24,S005,P0006,Furniture,North,347,171,173.07,1
2023-10-24,S005,P0007,Groceries,West,354,91,97.14,1
2023-10-24,S005,P0008,Groceries,West,490,441,448.35,1
2023-10-24,S005,P0009,Electronics,East,172,27,46.65,0
2023-10-24,S005,P0010,Electronics,North,216,83,88.09,1
2023-10-24,S005,P0011,Toys,South,86,10,1.96,1
2023-10-24,S005,P0012,Groceries,South,452,47,38.54,1
2023-10-24,S005,P0013,Toys,East,367,28,28.59,1
2023-10-24,S005,P0014,Groceries,East,314,251,266.18,1
2023-10-24,S005,P0015,Electronics,West,274,148,138.83,0
2023-10-24,S005,P0016,Clothing,East,464,322,320.43,0
2023-10-24,S005,P0017,Groceries,North,196,118,108.79,1
2023-10-24,S005,P0018,Groceries,North,181,87,91.08,1
2023-10-24,S005,P0019,Clothing,West,157,60,59.52,1
2023-10-24,S005,P0020,Furniture,East,114,51,56.77,1
2023-10-25,S001,P0001,Furniture,East,116,27,44.88,0
2023-10-25,S001,P0002,Furniture,North,171,151,162.54,0
2023-10-25,S001,P0003,Electronics,East,141,70,87.89,0
2023-10-25,S001,P0004,Electronics,West,490,395,393.61,1
2023-10-25,S001,P0005,Electronics,West,125,49,41.76,1
2023-10-25,S001,P0006,Furniture,South,236,42,50.1,0
2023-10-25,S001,P0007,Electronics,West,103,4,15.71,0
2023-10-25,S001,P0008,Furniture,West,448,403,395.3,0
2023-10-25,S001,P0009,Groceries,West,314,108,122.51,1
2023-10-25,S001,P0010,Electronics,West,439,96,92.04,1
2023-10-25,S001,P0011,Toys,South,213,185,175.87,0
2023-10-25,S001,P0012,Furniture,South,107,42,32.75,1
2023-10-25,S001,P0013,Toys,South,50,49,62.61,1
2023-10-25,S001,P0014,Groceries,South,171,162,174.65,1
2023-10-25,S001,P0015,Electronics,South,445,304,312.4,1
2023-10-25,S001,P0016,Groceries,East,72,8,27.36,0
2023-10-25,S001,P0017,Electronics,North,270,86,94.61,1
2023-10-25,S001,P0018,Electronics,North,458,291,308.93,0
2023-10-25,S001,P0019,Electronics,North,451,5,-1.64,1
2023-10-25,S001,P0020,Electronics,East,73,65,60.06,1
2023-10-25,S002,P0001,Furniture,East,335,210,220.31,0
2023-10-25,S002,P0002,Furniture,East,354,135,129.03,0
2023-10-25,S002,P0003,Electronics,South,437,212,214.23,1
2023-10-25,S002,P0004,Clothing,East,131,23,39.8,0
2023-10-25,S002,P0005,Groceries,East,432,349,345.97,1
2023-10-25,S002,P0006,Furniture,North,384,2,-4.03,0
2023-10-25,S002,P0007,Electronics,South,376,145,154.43,1
2023-10-25,S002,P0008,Toys,North,427,181,179.38,0
2023-10-25,S002,P0009,Groceries,North,74,25,15.73,1
2023-10-25,S002,P0010,Electronics,North,271,244,249.32,1
2023-10-25,S002,P0011,Groceries,South,202,183,190.3,0
2023-10-25,S002,P0012,Electronics,West,492,343,357.98,0
2023-10-25,S002,P0013,Toys,North,103,101,111.2,0
2023-10-25,S002,P0014,Electronics,West,72,23,37.42,0
2023-10-25,S002,P0015,Toys,West,243,82,86.01,0
2023-10-25,S002,P0016,Clothing,East,411,86,90.03,1
2023-10-25,S002,P0017,Toys,West,316,138,138.18,0
2023-10-25,S002,P0018,Furniture,East,284,56,72.05,0
2023-10-25,S002,P0019,Groceries,West,295,121,127.58,0
2023-10-25,S002,P0020,Electronics,North,445,101,114.32,0
2023-10-25,S003,P0001,Clothing,East,489,338,345.25,0
2023-10-25,S003,P0002,Groceries,East,70,66,57.14,1
2023-10-25,S003,P0003,Toys,North,127,77,78.95,0
2023-10-25,S003,P0004,Electronics,North,386,302,306.62,1
2023-10-25,S003,P0005,Clothing,East,191,68,79.0,1
2023-10-25,S003,P0006,Toys,North,215,40,55.2,1
2023-10-25,S003,P0007,Toys,South,334,306,320.64,1
2023-10-25,S003,P0008,Groceries,South,416,166,183.95,1
2023-10-25,S003,P0009,Furniture,North,141,45,55.32,0
2023-10-25,S003,P0010,Groceries,North,70,20,22.93,1
2023-10-25,S003,P0011,Groceries,East,300,124,134.37,0
2023-10-25,S003,P0012,Toys,South,76,27,27.32,0
2023-10-25,S003,P0013,Clothing,South,288,137,141.67,1
2023-10-25,S003,P0014,Furniture,North,457,178,168.9,1
2023-10-25,S003,P0015,Clothing,West,443,139,140.23,0
2023-10-25,S003,P0016,Electronics,South,249,40,34.86,0
2023-10-25,S003,P0017,Groceries,East,95,24,39.37,1
2023-10-25,S003,P0018,Groceries,North,160,146,154.05,1
2023-10-25,S003,P0019,Furniture,South,331,37,29.15,0
2023-10-25,S003,P0020,Furniture,East,492,472,479.57,0
2023-10-25,S004,P0001,Groceries,North,51,4,2.01,0
2023-10-25,S004,P0002,Clothing,West,329,115,106.54,0
2023-10-25,S004,P0003,Furniture,North,437,408,422.04,1
2023-10-25,S004,P0004,Groceries,South,143,25,30.3,1
2023-10-25,S004,P0005,Furniture,East,229,180,185.59,0
2023-10-25,S004,P0006,Groceries,East,78,21,31.58,0
2023-10-25,S004,P0007,Groceries,East,377,114,120.74,1
2023-10-25,S004,P0008,Clothing,North,242,198,189.62,1
2023-10-25,S004,P0009,Groceries,West,68,30,31.46,0
2023-10-25,S004,P0010,Electronics,North,288,217,223.15,0
2023-10-25,S004,P0011,Furniture,East,184,100,118.63,0
2023-10-25,S004,P0012,Electronics,West,412,403,398.92,0
2023-10-25,S004,P0013,Toys,East,236,52,69.03,0
2023-10-25,S004,P0014,Furniture,South,284,135,127.93,0
2023-10-25,S004,P0015,Furniture,North,206,102,95.1,1
2023-10-25,S004,P0016,Groceries,North,260,172,163.04,0
2023-10-25,S004,P0017,Electronics,West,392,293,307.46,0
2023-10-25,S004,P0018,Groceries,North,485,393,412.46,1
2023-10-25,S004,P0019,Groceries,South,356,175,166.44,0
2023-10-25,S004,P0020,Groceries,South,110,12,3.21,0
2023-10-25,S005,P0001,Electronics,East,357,309,320.25,1
2023-10-25,S005,P0002,Groceries,East,222,137,147.83,0
2023-10-25,S005,P0003,Electronics,West,301,223,237.63,0
2023-10-25,S005,P0004,Clothing,South,481,264,269.61,0
2023-10-25,S005,P0005,Groceries,West,194,59,63.03,1
2023-10-25,S005,P0006,Toys,West,465,309,315.86,1
2023-10-25,S005,P0007,Toys,North,393,19,36.47,1
2023-10-25,S005,P0008,Electronics,North,112,70,65.43,1
2023-10-25,S005,P0009,Clothing,East,347,41,39.21,0
2023-10-25,S005,P0010,Furniture,West,347,288,278.27,1
2023-10-25,S005,P0011,Toys,West,203,101,110.91,0
2023-10-25,S005,P0012,Clothing,West,238,193,207.79,1
2023-10-25,S005,P0013,Furniture,East,241,45,48.47,0
2023-10-25,S005,P0014,Furniture,South,288,127,126.92,0
2023-10-25,S005,P0015,Toys,East,330,150,148.53,0
2023-10-25,S005,P0016,Electronics,East,94,78,73.45,0
2023-10-25,S005,P0017,Groceries,East,234,94,91.67,0
2023-10-25,S005,P0018,Clothing,West,169,13,5.13,0
2023-10-25,S005,P0019,Groceries,South,478,474,485.94,0
2023-10-25,S005,P0020,Clothing,East,401,37,40.82,1
2023-10-26,S001,P0001,Toys,East,219,177,187.85,0
2023-10-26,S001,P0002,Clothing,South,187,66,83.75,1
2023-10-26,S001,P0003,Groceries,South,469,31,26.23,1
2023-10-26,S001,P0004,Groceries,West,475,214,218.68,0
2023-10-26,S001,P0005,Clothing,East,273,179,175.86,0
2023-10-26,S001,P0006,Groceries,North,169,137,131.08,1
2023-10-26,S001,P0007,Furniture,West,135,42,45.12,1
2023-10-26,S001,P0008,Toys,West,368,337,328.91,1
2023-10-26,S001,P0009,Electronics,West,154,22,27.59,0
2023-10-26,S001,P0010,Clothing,East,280,54,59.78,0
2023-10-26,S001,P0011,Electronics,East,125,16,6.22,0
2023-10-26,S001,P0012,Furniture,South,177,0,4.45,1
2023-10-26,S001,P0013,Toys,East,107,105,121.52,0
2023-10-26,S001,P0014,Clothing,North,273,232,235.65,0
2023-10-26,S001,P0015,Furniture,North,274,68,63.25,0
2023-10-26,S001,P0016,Electronics,West,366,314,328.27,0
2023-10-26,S001,P0017,Clothing,North,122,15,25.88,0
2023-10-26,S001,P0018,Electronics,North,331,279,272.85,1
2023-10-26,S001,P0019,Electronics,North,362,19,38.51,0
2023-10-26,S001,P0020,Groceries,East,150,45,40.7,1
2023-10-26,S002,P0001,Groceries,West,257,15,25.18,1
2023-10-26,S002,P0002,Groceries,West,480,262,262.7,1
2023-10-26,S002,P0003,Electronics,South,362,185,180.2,1
2023-10-26,S002,P0004,Groceries,West,236,120,122.27,1
2023-10-26,S002,P0005,Clothing,East,350,232,250.7,1
2023-10-26,S002,P0006,Toys,South,343,50,67.05,1
2023-10-26,S002,P0007,Groceries,East,410,255,268.66,1
2023-10-26,S002,P0008,Electronics,South,347,301,309.83,0
2023-10-26,S002,P0009,Clothing,South,363,140,145.05,0
2023-10-26,S002,P0010,Clothing,South,465,262,252.99,0
2023-10-26,S002,P0011,Groceries,North,206,60,64.86,1
2023-10-26,S002,P0012,Electronics,South,490,78,94.63,0
2023-10-26,S002,P0013,Groceries,North,200,30,37.35,0
2023-10-26,S002,P0014,Electronics,West,350,245,256.17,0
2023-10-26,S002,P0015,Clothing,North,132,52,51.38,0
2023-10-26,S002,P0016,Clothing,North,287,96,88.26,1
2023-10-26,S002,P0017,Groceries,East,147,103,119.08,1
2023-10-26,S002,P0018,Clothing,South,408,362,361.41,0
2023-10-26,S002,P0019,Electronics,South,243,140,145.86,0
2023-10-26,S002,P0020,Electronics,South,403,139,138.62,0
2023-10-26,S003,P0001,Furniture,North,452,148,139.78,1
2023-10-26,S003,P0002,Electronics,East,412,352,344.92,1
2023-10-26,S003,P0003,Toys,West,365,364,363.88,1
2023-10-26,S003,P0004,Electronics,South,493,196,197.74,0
2023-10-26,S003,P0005,Toys,West,260,189,206.3,1
2023-10-26,S003,P0006,Furniture,North,497,273,275.92,1
2023-10-26,S003,P0007,Furniture,East,335,159,155.1,0
2023-10-26,S003,P0008,Toys,East,327,176,171.29,1
2023-10-26,S003,P0009,Groceries,West,336,257,268.52,0
2023-10-26,S003,P0010,Electronics,South,277,99,112.77,0
2023-10-26,S003,P0011,Furniture,East,376,372,384.7,0
2023-10-26,S003,P0012,Clothing,West,440,263,281.72,0
2023-10-26,S003,P0013,Furniture,South,99,69,75.37,0
2023-10-26,S003,P0014,Furniture,West,353,104,99.73,0
2023-10-26,S003,P0015,Electronics,East,170,44,38.27,0
2023-10-26,S003,P0016,Toys,East,225,184,186.61,1
2023-10-26,S003,P0017,Furniture,North,119,81,71.51,1
2023-10-26,S003,P0018,Groceries,East,200,105,124.9,0
2023-10-26,S003,P0019,Groceries,East,481,43,56.62,0
2023-10-26,S003,P0020,Furniture,East,266,145,148.36,1
2023-10-26,S004,P0001,Furniture,East,464,174,180.28,0
2023-10-26,S004,P0002,Clothing,North,335,78,94.29,1
2023-10-26,S004,P0003,Toys,North,278,78,95.04,1
2023-10-26,S004,P0004,Electronics,West,60,4,6.92,0
2023-10-26,S004,P0005,Groceries,North,425,55,45.97,0
2023-10-26,S004,P0006,Clothing,South,52,15,18.51,0
2023-10-26,S004,P0007,Electronics,West,154,27,25.93,0
2023-10-26,S004,P0008,Toys,South,293,3,10.61,0
2023-10-26,S004,P0009,Groceries,South,103,57,64.06,1
2023-10-26,S004,P0010,Toys,North,297,129,145.47,1
2023-10-26,S004,P0011,Groceries,West,241,60,71.51,0
2023-10-26,S004,P0012,Toys,East,476,127,142.1,0
2023-10-26,S004,P0013,Furniture,South,472,243,247.63,1
2023-10-26,S004,P0014,Groceries,South,345,175,180.04,1
2023-10-26,S004,P0015,Furniture,East,265,10,18.8,1
2023-10-26,S004,P0016,Toys,East,207,53,44.42,0
2023-10-26,S004,P0017,Electronics,West,366,140,141.07,0
2023-10-26,S004,P0018,Groceries,North,168,10,10.85,1
2023-10-26,S004,P0019,Clothing,West,143,54,44.47,0
2023-10-26,S004,P0020,Clothing,South,488,286,278.55,1
2023-10-26,S005,P0001,Electronics,East,376,119,124.28,1
2023-10-26,S005,P0002,Furniture,North,258,136,127.02,0
2023-10-26,S005,P0003,Toys,South,314,240,258.55,0
2023-10-26,S005,P0004,Electronics,South,140,70,77.05,0
2023-10-26,S005,P0005,Groceries,South,189,90,101.85,0
2023-10-26,S005,P0006,Electronics,West,304,228,231.32,0
2023-10-26,S005,P0007,Groceries,West,461,160,151.86,1
2023-10-26,S005,P0008,Groceries,East,60,53,59.28,0
2023-10-26,S005,P0009,Clothing,East,336,220,229.3,0
2023-10-26,S005,P0010,Clothing,South,462,236,242.93,1
2023-10-26,S005,P0011,Furniture,East,437,193,209.2,0
2023-10-26,S005,P0012,Toys,West,496,323,342.57,1
2023-10-26,S005,P0013,Furniture,North,285,33,42.32,1
2023-10-26,S005,P0014,Furniture,South,123,19,14.14,0
2023-10-26,S005,P0015,Clothing,West,132,81,78.18,0
2023-10-26,S005,P0016,Clothing,East,250,232,249.42,0
2023-10-26,S005,P0017,Groceries,North,402,27,32.8,0
2023-10-26,S005,P0018,Toys,South,451,13,18.53,1
2023-10-26,S005,P0019,Toys,North,381,83,80.37,1
2023-10-26,S005,P0020,Clothing,West,368,124,143.9,0
2023-10-27,S001,P0001,Toys,South,275,20,25.59,1
2023-10-27,S001,P0002,Furniture,East,318,64,73.08,1
2023-10-27,S001,P0003,Furniture,North,71,70,73.74,1
2023-10-27,S001,P0004,Toys,South,119,15,31.67,0
2023-10-27,S001,P0005,Furniture,West,410,303,315.51,0
2023-10-27,S001,P0006,Electronics,North,143,142,147.93,0
2023-10-27,S001,P0007,Electronics,North,400,198,210.38,1
2023-10-27,S001,P0008,Clothing,East,441,292,299.8,0
2023-10-27,S001,P0009,Toys,East,394,151,164.13,0
2023-10-27,S001,P0010,Toys,East,425,314,305.6,0
2023-10-27,S001,P0011,Furniture,South,236,124,130.11,0
2023-10-27,S001,P0012,Furniture,North,496,270,276.25,1
2023-10-27,S001,P0013,Groceries,East,368,84,96.36,0
2023-10-27,S001,P0014,Clothing,South,312,29,34.77,0
2023-10-27,S001,P0015,Electronics,South,149,26,31.79,1
2023-10-27,S001,P0016,Clothing,North,493,202,213.37,1
2023-10-27,S001,P0017,Furniture,North,207,142,138.08,1
2023-10-27,S001,P0018,Electronics,West,404,203,216.63,1
2023-10-27,S001,P0019,Furniture,South,156,37,39.83,0
2023-10-27,S001,P0020,Electronics,East,384,136,136.94,1
2023-10-27,S002,P0001,Toys,North,227,93,108.68,1
2023-10-27,S002,P0002,Groceries,North,140,3,12.76,1
2023-10-27,S002,P0003,Groceries,South,101,101,107.42,0
2023-10-27,S002,P0004,Toys,North,349,348,362.67,0
2023-10-27,S002,P0005,Electronics,West,341,237,248.87,1
2023-10-27,S002,P0006,Furniture,North,435,238,229.16,1
2023-10-27,S002,P0007,Toys,West,214,139,157.07,0
2023-10-27,S002,P0008,Clothing,North,305,46,47.21,0
2023-10-27,S002,P0009,Furniture,North,242,35,46.59,1
2023-10-27,S002,P0010,Groceries,North,80,72,81.0,1
2023-10-27,S002,P0011,Groceries,North,354,62,56.93,1
2023-10-27,S002,P0012,Toys,East,444,378,392.87,1
2023-10-27,S002,P0013,Furniture,North,322,268,258.82,0
2023-10-27,S002,P0014,Toys,East,52,30,49.22,1
2023-10-27,S002,P0015,Furniture,South,385,343,362.4,1
2023-10-27,S002,P0016,Toys,North,227,133,129.13,0
2023-10-27,S002,P0017,Furniture,South,226,43,45.82,0
2023-10-27,S002,P0018,Furniture,East,411,247,256.47,0
2023-10-27,S002,P0019,Toys,South,305,172,162.99,1
2023-10-27,S002,P0020,Toys,North,132,26,45.55,1
2023-10-27,S003,P0001,Electronics,West,285,19,12.38,0
2023-10-27,S003,P0002,Electronics,East,314,82,86.32,1
2023-10-27,S003,P0003,Furniture,North,442,374,373.07,1
2023-10-27,S003,P0004,Electronics,West,200,113,110.26,0
2023-10-27,S003,P0005,Groceries,South,105,43,61.77,1
2023-10-27,S003,P0006,Groceries,South,203,166,180.49,0
2023-10-27,S003,P0007,Furniture,North,71,36,55.9,1
2023-10-27,S003,P0008,Toys,South,219,121,120.73,0
2023-10-27,S003,P0009,Furniture,South,114,111,117.33,1
2023-10-27,S003,P0010,Toys,West,203,22,22.19,0
2023-10-27,S003,P0011,Clothing,South,224,31,22.36,0
2023-10-27,S003,P0012,Electronics,North,92,17,30.33,0
2023-10-27,S003,P0013,Clothing,South,442,289,299.2,1
2023-10-27,S003,P0014,Furniture,North,205,197,192.68,1
2023-10-27,S003,P0015,Groceries,East,471,336,351.68,1
2023-10-27,S003,P0016,Groceries,West,103,88,96.82,0
2023-10-27,S003,P0017,Furniture,West,256,97,95.12,1
2023-10-27,S003,P0018,Clothing,North,443,188,191.79,1
2023-10-27,S003,P0019,Electronics,West,217,70,79.69,1
2023-10-27,S003,P0020,Groceries,West,293,148,144.3,0
2023-10-27,S004,P0001,Electronics,East,168,99,112.89,1
2023-10-27,S004,P0002,Clothing,North,489,174,185.84,1
2023-10-27,S004,P0003,Groceries,North,103,92,100.5,1
2023-10-27,S004,P0004,Clothing,East,179,140,138.68,0
2023-10-27,S004,P0005,Toys,North,300,183,188.52,1
2023-10-27,S004,P0006,Toys,North,120,6,1.21,1
2023-10-27,S004,P0007,Groceries,South,54,33,47.07,1
2023-10-27,S004,P0008,Groceries,West,436,262,271.18,0
2023-10-27,S004,P0009,Groceries,West,201,107,119.93,1
2023-10-27,S004,P0010,Groceries,North,408,117,114.92,1
2023-10-27,S004,P0011,Toys,West,228,7,25.47,0
2023-10-27,S004,P0012,Toys,East,132,64,57.7,1
2023-10-27,S004,P0013,Toys,North,274,88,81.77,1
2023-10-27,S004,P0014,Groceries,East,325,70,68.12,1
2023-10-27,S004,P0015,Furniture,South,116,76,76.01,1
2023-10-27,S004,P0016,Toys,South,112,70,69.69,0
2023-10-27,S004,P0017,Groceries,East,224,50,69.88,0
2023-10-27,S004,P0018,Electronics,West,303,65,80.46,0
2023-10-27,S004,P0019,Clothing,South,133,22,41.32,0
2023-10-27,S004,P0020,Groceries,North,362,161,156.21,0
2023-10-27,S005,P0001,Toys,East,186,53,58.54,1
2023-10-27,S005,P0002,Toys,North,64,47,53.31,0
2023-10-27,S005,P0003,Groceries,West,310,21,39.34,0
2023-10-27,S005,P0004,Groceries,South,199,60,78.8,0
2023-10-27,S005,P0005,Toys,West,230,153,143.17,1
2023-10-27,S005,P0006,Groceries,East,323,207,197.04,1
2023-10-27,S005,P0007,Groceries,South,478,278,295.64,0
2023-10-27,S005,P0008,Electronics,North,194,34,28.05,1
2023-10-27,S005,P0009,Clothing,North,405,46,60.05,0
2023-10-27,S005,P0010,Electronics,North,139,118,127.4,1
2023-10-27,S005,P0011,Furniture,South,417,191,186.31,0
2023-10-27,S005,P0012,Groceries,South,274,250,268.25,0
2023-10-27,S005,P0013,Electronics,East,380,48,42.97,0
2023-10-27,S005,P0014,Toys,West,257,125,142.4,1
2023-10-27,S005,P0015,Groceries,South,138,138,141.72,1
2023-10-27,S005,P0016,Furniture,South,159,158,161.06,0
2023-10-27,S005,P0017,Electronics,East,284,174,178.55,0
2023-10-27,S005,P0018,Clothing,South,492,13,23.79,1
2023-10-27,S005,P0019,Toys,South,123,106,119.04,0
2023-10-27,S005,P0020,Toys,East,428,52,55.7,1
2023-10-28,S001,P0001,Clothing,East,277,255,253.06,0
2023-10-28,S001,P0002,Furniture,East,84,11,12.16,0
2023-10-28,S001,P0003,Electronics,South,168,133,136.26,0
2023-10-28,S001,P0004,Toys,South,155,139,134.17,0
2023-10-28,S001,P0005,Furniture,East,279,169,182.96,0
2023-10-28,S001,P0006,Clothing,North,194,44,49.28,0
2023-10-28,S001,P0007,Electronics,East,274,180,181.67,1
2023-10-28,S001,P0008,Electronics,North,435,410,410.06,1
2023-10-28,S001,P0009,Toys,South,123,19,29.56,1
2023-10-28,S001,P0010,Clothing,East,369,200,210.82,0
